client_id,total_spend,avg_spend,transaction_count,spending_volatility,engagement_score,spending_tier,volatility_level,wellness_score,wellness_category,high_value_customer,digital_transaction_ratio,digital_persona,last_transaction_date,days_since_last_transaction,churn_risk,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
140,3020.1,17.76529411764706,170,49.97570221660883,109.10611764705882,Moderate Spender,Stable,63.33444779197236,Moderate Wellness,0,0.2235294117647059,Traditional User,2019-10-16 11:13:00,15,Active,140,37,72,1983,2,Female,108 Washington Street,36.28,-86.83,20657.0,42120.0,72801.0,739,4
141,3120.94,21.978450704225352,142,72.02917575041927,93.99138028169014,Moderate Spender,Moderate,48.98770006118376,Low Wellness,0,0.06338028169014084,Traditional User,2019-10-04 14:49:00,27,Active,141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,17356.0,23082.0,23406.0,638,5
142,12285.119999999999,58.22331753554502,211,84.37905098501656,149.889327014218,High Spender,Moderate,84.9911850636602,Moderate Wellness,0,0.08056872037914692,Traditional User,2019-10-20 09:55:00,11,Active,142,59,68,1960,11,Female,723 Fourth Drive,41.9,-72.08,25399.0,51788.0,77642.0,675,2
144,8705.66,37.68683982683983,231,42.84167696516182,153.67473593073592,High Spender,Stable,95.13771655501958,Moderate Wellness,0,0.047619047619047616,Traditional User,2019-10-18 16:02:00,13,Active,144,44,67,1975,3,Female,5380 12th Boulevard,34.5,-93.05,15857.0,32330.0,97190.0,835,4
145,1420.84,13.794563106796115,103,59.268121705876155,67.31782524271844,Low Spender,Moderate,33.484744590863606,Low Wellness,0,0.04854368932038835,Traditional User,2019-09-15 19:23:00,46,High Risk,145,58,65,1962,1,Female,645 Hillside Lane,36.18,-82.07,12427.0,25334.0,182.0,696,3
146,7693.03,70.57825688073395,109,143.16670140242775,93.63130275229358,High Spender,Moderate,36.14013678373463,Low Wellness,0,0.05504587155963303,Traditional User,2019-10-19 11:10:00,12,Active,146,47,67,1972,7,Female,45 Ocean Lane,41.85,-88.3,33701.0,68710.0,201796.0,717,3
147,6463.61,53.418264462809915,121,109.58944114799323,93.96730578512395,Moderate Spender,Moderate,42.50759110924433,Low Wellness,0,0.11570247933884298,Traditional User,2019-10-28 01:08:00,3,Active,147,30,66,1989,4,Male,4096 Sussex Avenue,32.35,-86.28,27653.0,56383.0,130152.0,800,4
148,4370.5,26.17065868263473,167,56.94548547364032,110.6682634730539,Moderate Spender,Moderate,63.262100510062346,Moderate Wellness,0,0.059880239520958084,Traditional User,2019-10-29 11:45:00,2,Active,148,62,66,1957,8,Male,7378 Park Lane,43.6,-71.74,18972.0,38681.0,113190.0,663,5
149,6707.92,87.11584415584416,77,137.1546698684089,81.04633766233766,Moderate Spender,Moderate,29.503819273071468,Low Wellness,0,0.16883116883116883,Traditional User,2019-10-31 16:31:00,0,Active,149,24,54,1995,3,Female,5 Hill Avenue,33.02,-117.12,44747.0,91237.0,231619.0,594,1
150,14115.02,78.41677777777778,180,134.76317108609234,139.3667111111111,High Spender,Moderate,68.57239911611487,Moderate Wellness,0,0.06666666666666667,Traditional User,2019-10-24 16:33:00,7,Active,150,51,73,1968,8,Female,2897 West Street,38.7,-77.24,35062.0,71490.0,0.0,782,3
152,12618.03,84.68476510067114,149,91.41248269618836,123.27390604026846,High Spender,Moderate,66.72293299096367,Moderate Wellness,0,0.053691275167785234,Traditional User,2019-10-26 04:40:00,5,Active,152,37,68,1982,3,Female,49 Tenth Street,33.72,-84.32,24196.0,49335.0,51520.0,773,3
153,2224.52,31.3312676056338,71,76.26356587387448,55.13250704225352,Low Spender,Moderate,22.546667106915244,Low Wellness,0,0.09859154929577464,Traditional User,2019-06-18 09:28:00,135,High Risk,153,76,71,1943,8,Female,172 Birch Street,35.29,-111.32,21950.0,27484.0,16803.0,660,4
154,10427.73,35.834123711340204,291,71.22550101859697,188.9336494845361,High Spender,Moderate,112.90513690968268,Healthy,0,0.01718213058419244,Traditional User,2019-10-27 17:43:00,4,Active,154,48,61,1971,6,Male,8993 Madison Avenue,34.93,-78.72,18376.0,37468.0,73448.0,666,3
155,3559.73,27.173511450381678,131,56.362948698913954,89.46940458015267,Moderate Spender,Moderate,49.279463695331714,Low Wellness,0,0.030534351145038167,Traditional User,2019-09-21 14:26:00,40,High Risk,155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,14383.0,9678.0,812.0,688,6
156,3730.28,17.350139534883724,215,29.622268405617714,135.94005581395348,Moderate Spender,Stable,85.28058817934158,Moderate Wellness,0,0.027906976744186046,Traditional User,2019-10-30 19:24:00,1,Active,156,36,67,1983,7,Female,2062 Fourth Street,34.08,-117.46,13739.0,28007.0,0.0,691,4
157,5977.4,33.20777777777778,180,81.75117683915757,121.28311111111111,Moderate Spender,Moderate,65.61209796550182,Moderate Wellness,0,0.044444444444444446,Traditional User,2019-10-13 14:49:00,18,Active,157,47,65,1972,10,Male,6232 Second Avenue,33.83,-117.2,16109.0,32847.0,3230.0,785,3
160,2901.27,39.74342465753425,73,53.03923506390702,59.6973698630137,Low Spender,Moderate,30.515180384478867,Low Wellness,0,0.0136986301369863,Traditional User,2019-10-14 12:12:00,17,Active,160,44,68,1975,10,Male,1915 Catherine Boulevard,38.91,-75.43,18622.0,37965.0,69614.0,796,3
161,5105.46,25.150049261083744,203,52.4714848208481,131.86001970443348,Moderate Spender,Moderate,78.25071781415551,Moderate Wellness,0,0.059113300492610835,Traditional User,2019-10-20 23:39:00,10,Active,161,31,70,1988,11,Male,237 Hill Lane,31.56,-97.18,11512.0,23469.0,22976.0,731,3
162,5685.2,55.196116504854366,103,75.1401612182717,83.87844660194175,Moderate Spender,Moderate,42.73080270780197,Low Wellness,0,0.10679611650485436,Traditional User,2019-10-02 09:01:00,29,Active,162,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,32423.0,66111.0,98102.0,771,5
164,5923.5199999999995,49.77747899159664,119,137.93826731621945,91.31099159663864,Moderate Spender,Moderate,34.9455902342351,Low Wellness,0,0.04201680672268908,Traditional User,2019-10-30 12:22:00,1,Active,164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,18287.0,37829.0,20185.0,658,4
165,18112.81,91.01914572864322,199,61.6925987798863,155.80765829145727,Premium Spender,Moderate,94.56722396261571,Moderate Wellness,1,0.03015075376884422,Traditional User,2019-10-28 18:23:00,3,Active,165,34,65,1986,2,Male,95266 Bayview Drive,37.83,-122.22,52813.0,107683.0,225017.0,694,3
169,1705.65,15.229017857142859,112,18.399350358675704,73.29160714285715,Low Spender,Stable,45.68883528540772,Low Wellness,0,0.008928571428571428,Traditional User,2019-09-22 14:09:00,39,High Risk,169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,14224.0,30451.0,93.0,686,4
170,5315.38,49.21648148148148,108,39.20607632943121,84.48659259259259,Moderate Spender,Stable,50.12372917855821,Moderate Wellness,0,0.037037037037037035,Traditional User,2019-10-21 17:10:00,10,Active,170,34,71,1985,9,Male,79948 Sixth Avenue,35.01,-97.37,18137.0,36983.0,58895.0,768,4
171,14994.34,59.73840637450199,251,136.32702681365203,174.4953625498008,High Spender,Moderate,91.0561165496202,Moderate Wellness,0,0.043824701195219126,Traditional User,2019-10-13 17:24:00,18,Active,171,43,70,1976,5,Female,5194 Grant Street,34.83,-82.37,24314.0,49577.0,142314.0,694,3
172,4021.3399999999997,52.912368421052626,76,75.0121066294132,66.76494736842105,Moderate Spender,Moderate,31.27128920043315,Low Wellness,0,0.10526315789473684,Traditional User,2019-07-02 14:23:00,121,High Risk,172,47,66,1972,4,Female,9020 North Street,39.85,-88.93,22153.0,45164.0,0.0,730,3
173,8437.45,51.44786585365854,164,61.019124928778844,118.9791463414634,High Spender,Moderate,68.8305347703418,Moderate Wellness,0,0.07926829268292683,Traditional User,2019-09-26 09:27:00,35,High Risk,173,63,62,1956,5,Female,440 North Street,32.45,-99.73,16665.0,30399.0,19404.0,668,4
176,10018.74,47.708285714285715,210,88.16947757040184,145.0833142857143,High Spender,Moderate,80.67859020020535,Moderate Wellness,0,0.09047619047619047,Traditional User,2019-10-29 15:49:00,2,Active,176,45,71,1974,12,Female,627 Ninth Drive,33.74,-84.31,25586.0,52172.0,66085.0,667,4
177,10530.26,86.31360655737706,122,138.55942043702376,107.72544262295082,High Spender,Moderate,46.98219787980837,Low Wellness,0,0.08196721311475409,Traditional User,2019-10-12 07:36:00,19,Active,177,54,66,1965,12,Female,294 Bayview Lane,35.1,-90.0,28570.0,58248.0,107130.0,728,4
178,6977.67,44.44375796178344,157,71.1159184947456,111.97750318471338,Moderate Spender,Moderate,61.90994368958591,Moderate Wellness,0,0.03821656050955414,Traditional User,2019-10-27 10:51:00,4,Active,178,47,66,1972,7,Female,27 Third Avenue,39.01,-94.28,24057.0,49045.0,0.0,727,3
180,3991.44,51.836883116883115,77,61.87618764962777,66.93475324675325,Moderate Spender,Moderate,33.97582740513938,Low Wellness,0,0.22077922077922077,Traditional User,2019-10-23 16:14:00,8,Active,180,33,67,1986,7,Female,0 Elm Street,33.53,-112.18,13024.0,26556.0,43042.0,840,2
184,3778.08,38.94927835051546,97,66.15644185135812,73.77971134020618,Moderate Spender,Moderate,37.25349513488302,Low Wellness,0,0.07216494845360824,Traditional User,2019-10-29 03:13:00,2,Active,184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,21348.0,43529.0,126175.0,797,6
185,4558.75,26.504360465116278,172,66.76988442157493,113.80174418604652,Moderate Spender,Moderate,63.397331255219896,Moderate Wellness,0,0.0755813953488372,Traditional User,2019-10-29 03:47:00,2,Active,185,47,67,1973,1,Female,276 Fifth Boulevard,40.66,-74.19,15175.0,30942.0,71066.0,779,3
190,15275.66,49.920457516339866,306,66.8002921250103,203.56818300653595,Premium Spender,Moderate,124.01607882989991,Healthy,1,0.0196078431372549,Traditional User,2019-09-10 15:48:00,51,High Risk,190,40,67,1979,4,Male,5468 Little Creek Drive,42.03,-87.73,21801.0,44452.0,12409.0,711,5
194,4518.95,18.0758,250,75.40491939279916,157.23032,Moderate Spender,Moderate,90.34175612144017,Moderate Wellness,0,0.052,Traditional User,2019-10-26 22:18:00,4,Active,194,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,15048.0,30681.0,81680.0,746,4
196,4398.56,48.872888888888895,90,139.56556579473855,73.54915555555556,Moderate Spender,Moderate,22.74875350771896,Low Wellness,0,0.044444444444444446,Traditional User,2019-08-06 11:40:00,86,High Risk,196,44,64,1975,5,Female,518 Norfolk Avenue,33.29,-83.96,17545.0,35775.0,67263.0,773,1
197,7440.23,41.79904494382022,178,44.0486160628097,123.51961797752809,High Spender,Stable,74.92999027058413,Moderate Wellness,0,0.033707865168539325,Traditional User,2019-10-18 09:27:00,13,Active,197,32,60,1987,5,Male,1867 Bayview Street,37.86,-84.65,15757.0,32128.0,58373.0,724,5
198,4399.72,61.10722222222223,72,53.29440488620991,67.64288888888889,Moderate Spender,Moderate,36.47328568942468,Low Wellness,0,0.09722222222222222,Traditional User,2019-09-09 11:03:00,52,High Risk,198,49,73,1970,3,Female,732 Lincoln Drive,27.95,-82.48,15447.0,31497.0,30805.0,702,3
199,4851.32,34.40652482269503,141,73.64356965416813,98.362609929078,Moderate Spender,Moderate,51.99324351597489,Moderate Wellness,0,0.07801418439716312,Traditional User,2019-10-06 18:03:00,25,Active,199,67,67,1952,4,Female,7927 Plum Lane,33.1,-96.66,32580.0,78329.0,40161.0,720,3
200,6311.09,42.35630872483222,149,60.224526176420156,106.34252348993289,Moderate Spender,Moderate,60.26198738216563,Moderate Wellness,0,0.087248322147651,Traditional User,2019-10-29 10:13:00,2,Active,200,57,65,1962,11,Female,4940 Ocean View Drive,38.21,-82.56,17918.0,36528.0,109785.0,701,3
201,2416.71,46.47519230769231,52,92.77375982316875,49.790076923076924,Low Spender,Moderate,16.187805727673943,Low Wellness,0,0.28846153846153844,Traditional User,2019-10-31 00:41:00,0,Active,201,61,65,1958,5,Male,206 Pine Lane,41.52,-88.12,17567.0,35823.0,96691.0,732,3
203,4736.2699999999995,47.3627,100,69.5481008586173,78.94508,Moderate Spender,Moderate,40.29918982827654,Low Wellness,0,0.07,Traditional User,2019-10-11 14:30:00,20,Active,203,58,67,1961,3,Female,407 Park Lane,32.9,-80.93,14864.0,30305.0,23392.0,776,3
205,4724.71,32.1408843537415,147,54.56486054913737,101.05635374149661,Moderate Spender,Moderate,57.52929319629497,Moderate Wellness,0,0.006802721088435374,Traditional User,2019-10-20 09:59:00,11,Active,205,38,68,1982,1,Male,839 Essex Lane,47.65,-111.38,19560.0,39882.0,77817.0,809,4
206,4219.4,51.45609756097561,82,90.5345840168357,69.78243902439024,Moderate Spender,Moderate,30.12991246492555,Low Wellness,0,0.0,Traditional User,2019-09-29 12:44:00,32,High Risk,206,28,59,1992,2,Female,4633 Sixth Avenue,42.89,-85.72,18431.0,37583.0,51633.0,782,2
207,3035.84,42.16444444444445,72,161.94604500463961,60.065777777777775,Moderate Spender,Moderate,9.060124332405408,Low Wellness,0,0.06944444444444445,Traditional User,2019-04-29 20:04:00,185,High Risk,207,73,65,1946,10,Female,518 Main Street,36.58,-79.4,16745.0,28553.0,19507.0,745,5
208,17997.44,39.99431111111111,450,94.59676292314516,285.99772444444443,Premium Spender,Moderate,173.0789407487043,Healthy,1,0.08888888888888889,Traditional User,2019-10-27 12:46:00,4,Active,208,37,66,1982,7,Female,6976 Ocean View Avenue,47.79,-122.2,33226.0,67747.0,76650.0,804,3
209,5314.61,29.52561111111111,180,40.71799874026433,119.81024444444445,Moderate Spender,Stable,72.71408358528046,Moderate Wellness,0,0.06666666666666667,Traditional User,2019-10-25 15:38:00,6,Active,209,61,67,1959,1,Female,2111 Burns Street,31.65,-106.15,14322.0,29206.0,25966.0,716,6
211,2790.75,14.166243654822335,197,35.92757520773809,123.86649746192893,Low Spender,Stable,75.8643580548991,Moderate Wellness,0,0.02030456852791878,Traditional User,2019-10-27 12:11:00,4,Active,211,43,71,1976,5,Male,441 River Street,34.61,-114.3,14214.0,28983.0,36482.0,755,3
212,3272.14,24.978167938931296,131,48.74072280644448,88.59126717557251,Moderate Spender,Stable,50.1453058203905,Moderate Wellness,0,0.030534351145038167,Traditional User,2019-10-26 10:20:00,5,Active,212,52,67,1968,2,Male,142 First Drive,32.79,-96.76,13799.0,28137.0,88482.0,797,6
213,8639.96,49.654942528735624,174,79.84147120016694,124.26197701149424,High Spender,Moderate,68.52818851858731,Moderate Wellness,0,0.10919540229885058,Traditional User,2019-10-26 08:34:00,5,Active,213,37,68,1982,5,Female,345 George Street,32.91,-96.62,27057.0,55172.0,96779.0,629,3
216,3871.45,47.79567901234568,81,82.00085022330977,67.71827160493828,Moderate Spender,Moderate,30.33853365904175,Low Wellness,0,0.07407407407407407,Traditional User,2019-08-22 17:46:00,70,High Risk,216,60,66,1959,5,Female,378 Fourth Boulevard,39.92,-85.36,16273.0,33178.0,85620.0,687,3
217,6300.61,37.06241176470588,170,64.81549005410443,116.82496470588235,Moderate Spender,Moderate,66.15562551859088,Moderate Wellness,0,0.052941176470588235,Traditional User,2019-09-13 23:13:00,47,High Risk,217,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221.0,31031.0,21853.0,744,7
218,3693.97,29.551759999999998,125,42.76936854323544,86.820704,Moderate Spender,Stable,50.31165429135291,Moderate Wellness,0,0.048,Traditional User,2019-09-25 06:43:00,36,High Risk,218,59,68,1960,3,Female,5238 Park Street,40.76,-74.03,16770.0,34190.0,39242.0,810,7
219,2160.47,28.42723684210526,76,67.5993554327985,56.970894736842105,Low Spender,Moderate,25.40829996607188,Low Wellness,0,0.013157894736842105,Traditional User,2019-07-11 22:52:00,111,High Risk,219,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,11036.0,22505.0,27928.0,798,3
220,4666.63,63.06256756756757,74,133.15879492515705,69.62502702702703,Moderate Spender,Moderate,21.887011285238856,Low Wellness,0,0.17567567567567569,Traditional User,2019-08-04 07:06:00,88,High Risk,220,33,67,1986,11,Female,3550 Sixth Boulevard,38.1,-122.63,30335.0,61846.0,12525.0,722,4
222,7799.53,105.39905405405405,74,201.20010751358083,86.55962162162163,High Spender,Irregular,20.979694713500045,Low Wellness,0,0.21621621621621623,Traditional User,2019-07-05 18:23:00,118,High Risk,222,48,70,1971,7,Female,9243 Oak Street,33.76,-84.33,45818.0,93417.0,115916.0,714,3
225,5927.57,49.39641666666667,120,80.4097041448684,91.75856666666667,Moderate Spender,Moderate,46.73698417102632,Low Wellness,0,0.05,Traditional User,2019-10-19 06:06:00,12,Active,225,32,68,1987,3,Male,69080 Spruce Street,29.76,-95.38,20055.0,40887.0,50734.0,688,4
227,11453.64,84.21794117647059,136,103.11195983451694,115.28717647058824,High Spender,Moderate,59.042990386037786,Moderate Wellness,0,0.051470588235294115,Traditional User,2019-10-27 14:51:00,4,Active,227,48,66,1971,9,Male,496 Hill Lane,44.96,-93.26,40364.0,82295.0,1555.0,736,4
229,6616.42,40.09951515151515,165,79.18557885463728,115.03980606060605,Moderate Spender,Moderate,62.192738774527086,Moderate Wellness,0,0.048484848484848485,Traditional User,2019-10-22 07:00:00,9,Active,229,35,57,1984,6,Female,47428 First Boulevard,41.8,-91.49,29059.0,59248.0,173887.0,725,5
230,2821.09,24.74640350877193,114,62.18484873837436,78.29856140350876,Low Spender,Moderate,40.586951304956706,Low Wellness,0,0.06140350877192982,Traditional User,2019-10-24 07:03:00,7,Active,230,39,65,1980,10,Female,675 Fifth Avenue,30.44,-91.12,17412.0,35501.0,78801.0,693,4
231,6270.89,42.0865100671141,149,62.97209149025456,106.23460402684563,Moderate Spender,Moderate,59.631534722083316,Moderate Wellness,0,0.0738255033557047,Traditional User,2019-10-26 08:40:00,5,Active,231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,17789.0,36270.0,73779.0,769,5
233,7785.54,79.44428571428571,98,85.27246196206698,90.57771428571428,High Spender,Moderate,45.97879332187232,Low Wellness,0,0.05102040816326531,Traditional User,2019-10-31 09:08:00,0,Active,233,37,64,1982,12,Female,896 Rose Street,44.96,-93.26,23278.0,47464.0,83591.0,716,1
234,7909.72,61.31565891472869,129,66.13807235913934,101.92626356589147,High Spender,Moderate,56.76708320259073,Moderate Wellness,0,0.046511627906976744,Traditional User,2019-08-30 16:34:00,62,High Risk,234,42,73,1977,11,Female,8027 Main Drive,32.76,-96.59,18452.0,37623.0,923.0,726,6
235,7909.66,54.92819444444444,144,96.27906482714658,108.37127777777778,High Spender,Moderate,54.822645367904016,Moderate Wellness,0,0.06944444444444445,Traditional User,2019-09-23 11:34:00,38,High Risk,235,32,67,1987,12,Female,7012 11th Lane,40.71,-73.99,23874.0,48676.0,110589.0,721,4
236,10911.47,86.59896825396825,126,173.15097635915018,110.2395873015873,High Spender,Moderate,41.749495204360436,Low Wellness,0,0.0873015873015873,Traditional User,2019-10-20 07:54:00,11,Active,236,36,65,1983,3,Female,4137 Bayview Drive,29.7,-95.46,79100.0,161276.0,317964.0,540,1
237,5338.47,68.44192307692308,78,92.11626352248909,74.17676923076922,Moderate Spender,Moderate,33.3093242185791,Low Wellness,0,0.08974358974358974,Traditional User,2019-10-17 13:08:00,14,Active,237,42,72,1977,8,Male,331 Oak Lane,37.96,-121.76,28733.0,58584.0,99235.0,563,2
240,3999.05,37.02824074074074,108,56.62166567647833,79.6112962962963,Moderate Spender,Moderate,42.984139086926554,Low Wellness,0,0.08333333333333333,Traditional User,2019-05-23 12:55:00,161,High Risk,240,50,68,1970,2,Male,280 Lake Avenue,36.21,-83.29,17104.0,34868.0,51984.0,745,3
241,5141.8,33.606535947712416,153,47.29326130533906,105.24261437908497,Moderate Spender,Stable,61.82330852324591,Moderate Wellness,0,0.0718954248366013,Traditional User,2019-10-25 15:53:00,6,Active,241,58,67,1961,4,Female,6077 Sixth Avenue,34.93,-79.76,15009.0,30605.0,16549.0,737,5
242,5664.46,46.43,122,46.83716128979157,91.772,Moderate Spender,Stable,53.36156774204169,Moderate Wellness,0,0.08196721311475409,Traditional User,2019-09-26 12:36:00,35,High Risk,242,41,65,1978,6,Male,6389 El Camino Drive,42.19,-73.35,21365.0,43560.0,58544.0,850,5
